 -50 -20 0
 -50 -40 0
 -25 -40 0
 -25 -20 0

 -50 -20 0
 -50 -30 17.320508
 -25 -30 17.320508
 -25 -20 0

 -50 -20 0
 -50 -10 17.320508
 -25 -10 17.320508
 -25 -20 0

 -50 -20 0
 -50 0 1.22465e-16
 -25 0 1.22465e-16
 -25 -20 0

 -50 -20 0
 -50 -10 -17.320508
 -25 -10 -17.320508
 -25 -20 0

 -50 -20 0
 -50 -30 -17.320508
 -25 -30 -17.320508
 -25 -20 0

 -50 -20 0
 -50 -40 -2.44929e-16
 -25 -40 -2.44929e-16
 -25 -20 0

 
